mID,kID
27573,801
819,516
819,625
819,739
819,1499
819,1522
819,3012
819,6148
819,208349
1369,279
1369,422
1369,1375
1369,1563
1369,1968
1369,2019
1369,2434
1369,2956
1369,2957
1369,3713
1369,4276
1369,4595
1369,5774
1369,6025
1369,6086
1369,6091
1369,9748
1369,13065
1369,33705
9623,1417
9623,1936
9623,3012
9623,5153
9623,11038
9623,33519
10895,131
10895,2251
10895,2343
10895,4896
10895,5202
10895,6300
10895,10336
10895,10499
10895,187065
10935,680
10935,797
10935,1411
10935,1691
10935,2356
10935,5948
834,2849
834,3133
834,3760
834,12564
834,34152
834,231407
228066,212
228066,4005
228066,6737
228066,207928
711,213
711,380
711,388
711,496
711,818
711,1310
711,1412
711,1992
711,2132
711,3551
711,3737
711,5614
711,6054
711,6059
711,6270
711,6278
711,170652
10468,7464
10468,9844
10468,13027
10468,187056
10027,779
10027,2708
10027,10714
11812,1253
11812,6038
11812,179430
11812,179431
37233,1812
37233,3703
37233,10909
37950,380
37950,818
37950,3180
37950,162846
37950,206298
27582,351
27582,520
27582,549
27582,779
27582,782
27582,822
27582,1227
27582,1422
27582,2708
27582,3713
27582,4276
27582,9665
27582,9767
27582,9844
64688,3230
64688,6270
64688,9755
64688,10988
64688,11199
64688,167316
64688,167541
64688,179431
509,212
509,1421
509,1605
509,2562
509,2564
509,6054
509,10232
509,33648
509,162262
509,184989
7443,2479
7443,6089
7443,10685
5966,966
5966,2676
5966,3582
5966,6192
5966,9799
5966,10267
5966,10503
5966,12670
5966,15478
5966,165301
5966,167861
11066,2273
11066,2336
11066,3836
11066,9094
136795,1680
136795,1812
136795,167541
8095,5049
8095,6165
11560,818
11560,3581
11560,5331
11560,6148
11560,9673
11560,9826
11560,10909
11560,11038
11560,15108
11560,188114
25189,572
25189,1992
25189,13027
25189,187056
2637,818
2637,1415
2637,1566
2637,2669
2637,3298
2637,3450
2637,4862
2637,10170
2637,11612
2637,12193
2637,14742
18480,237
18480,10232
18480,11800
18480,12396
18480,158718
18480,179431
709,417
709,1196
709,1308
709,2019
709,2149
709,3543
709,3800
709,156095
49730,1442
49730,2486
49730,3205
49730,12564
49730,179430
49730,179431
49730,187056
2749,242
2749,293
2749,378
2749,549
2749,570
2749,642
2749,657
2749,703
2749,822
2749,1366
2749,1563
2749,2013
2749,2340
2749,2808
2749,4697
2749,4728
2749,5572
2749,6149
2749,9727
2749,9748
2749,10685
2749,10877
2749,10909
2749,11325
2749,13006
2749,13073
2749,14512
2749,14819
2749,14903
2749,15009
2749,15167
2749,34079
2749,40879
2749,163656
9607,83
9607,380
9607,9920
9607,12616
9607,41645
9607,187056
1830,2106
1830,6110
1830,6163
79,548
79,1014
79,6145
54054,801
54054,818
54054,9840
54054,187056
228967,591
228967,6285
46528,782
46528,1415
46528,5774
46528,9748
46528,9758
27936,156052
65,30
65,542
65,704
65,897
65,898
65,9457
65,18021
280391,10336
280391,34152
9476,496
9476,10466
9476,12380
9476,12965
9476,13006
9476,13028
9476,13068
9476,14765
9476,18249
9476,179430
10610,703
10610,1456
10610,4391
10610,6211
10610,6333
745,516
745,1452
745,2246
745,2800
745,3737
745,5809
745,6155
745,9457
745,11627
745,13001
745,208349
745,210530
49527,9758
49527,14512
49527,15219
73937,720
73937,818
73937,2676
73937,3800
73937,179431
1885,3436
1885,5698
1885,9963
1885,14735
168672,11454
168672,11578
168672,18525
18240,2428
18240,9799
18240,9880
18240,14522
18240,33740
18240,179431
18240,187056
10398,378
10398,2411
10398,5424
10398,217324
165,390
165,830
165,1436
165,4379
165,9663
165,10738
165,12026
165,13130
240832,310
240832,1475
240832,2051
240832,5086
240832,9685
240832,14964
240832,33637
240832,156395
240832,157959
216015,818
216015,12547
216015,187056
12279,282
12279,2051
12279,2434
12279,3650
12279,10364
1645,529
1645,570
1645,787
1645,1417
1645,1936
1645,2013
1645,3446
1645,6148
1645,9826
1645,9937
1645,10909
1645,11038
1645,33519
193756,6091
193756,10349
193756,11219
193756,162365
11287,1480
11287,1956
11287,6075
11287,187056
11287,207883
259693,212
259693,392
259693,1228
259693,13153
259693,14768
259693,15001
259693,161261
37799,2157
37799,12361
10184,14534
10184,159753
10184,179431
4257,3358
4257,4862
4234,2546
4234,2793
4234,8440
4234,12193
4234,12339
4234,14676
196,387
196,999
196,1436
196,2284
196,4379
196,9503
196,9663
196,10125
196,10322
196,10950
196,12371
196,13008
196,155573
196,156234
257091,378
257091,4613
6114,596
6114,2158
6114,3133
6114,4197
6114,9714
6114,231407
24803,1918
24803,3096
24803,187056
109410,1480
109410,5565
109410,6075
1213,110
1213,131
1213,237
1213,242
1213,725
1213,848
1213,851
1213,931
1213,1308
1213,1605
1213,1849
1213,2547
1213,3152
1213,3246
1213,3342
1213,3799
1213,3864
1213,4214
1213,6054
1213,10180
1213,10329
1213,13001
1213,155624
100042,6054
100042,9663
100042,167043
100042,167541
9036,1963
9036,3203
9036,10349
257211,174420
257211,187056
323675,6149
323675,9663
323675,15090
9361,7879
9361,10322
9361,160279
1677,577
1677,634
1677,727
1677,963
1677,1228
1677,1416
1677,1741
1677,4746
1677,5565
1677,5626
1677,5707
187,4565
187,9717
187,18712
187,207268
7461,258
7461,321
7461,514
7461,840
7461,949
7461,1242
7461,1926
7461,2136
7461,2249
7461,3088
7461,5641
7461,41180
16538,383
16538,179431
9889,3258
9889,3363
820,441
820,591
820,1013
820,2411
820,2957
820,5340
820,6086
820,6165
820,8570
820,10410
820,34079
11565,1568
11565,2341
11565,2812
11565,4654
11565,10103
11565,18118
11565,18525
6073,1930
6073,13132
16996,6270
16996,6733
16996,8635
193610,1326
193610,9748
193610,15184
193610,167310
193610,215404
19912,830
19912,3737
19912,4812
19912,9844
19912,10170
19912,10292
19912,10629
296098,470
296098,591
296098,2106
296098,2111
296098,3203
296098,10909
296098,14638
8007,720
8007,1327
8007,1589
8007,10084
8007,10685
8007,11117
8007,12371
8007,18543
8007,162365
8007,219404
32823,179430
4380,931
4380,1157
11551,13065
11551,180691
11551,187065
10336,2095
10336,4289
10336,5572
10336,9717
11362,1014
11362,1808
11362,13006
50348,934
50348,5638
48138,444
48138,612
48138,732
48138,1749
48138,3071
48138,11612
1124,271
1124,1328
1124,1523
1124,2343
1124,3737
1124,4034
1124,6062
1124,6069
1124,9823
227159,378
227159,1930
227159,9663
227159,15483
68179,9831
68179,9951
68179,10084
68179,10685
68179,13194
68179,14626
1579,1465
1579,2642
1579,2831
1579,5331
1579,5566
1579,5774
708,212
708,378
708,392
708,441
708,470
708,769
708,1308
708,2001
708,2139
708,2149
708,3269
708,3272
708,3278
708,3289
708,3541
708,3800
708,10685
708,186450
34851,414
34851,1297
34851,1794
34851,4862
34851,9663
34851,9951
34851,10158
34851,10787
34851,13065
34851,192913
9930,3012
9930,10909
9930,33519
1586,567
1586,596
1586,703
1586,787
1586,931
1586,1533
1586,2340
1586,2669
1586,3030
1586,3344
1586,3598
1586,6149
1586,9826
1586,10092
1586,11363
1586,13028
1586,15160
2044,520
2044,1731
2044,2301
2044,2964
2044,3667
2044,40847
2044,191100
9913,428
9913,1328
9913,1566
9913,1721
9913,1930
9913,2411
9913,2849
9913,3136
9913,3392
9913,8508
9913,10909
9913,11221
9913,14819
9913,46951
9913,155619
9913,156174
10761,388
10761,2038
10761,2336
10761,2864
10761,3584
10761,3691
10761,10556
10761,178329
209451,5565
209451,10181
11975,1417
11975,3012
11975,10909
11975,33519
4970,1453
4970,11857
4970,14781
4970,14782
4970,41329
11831,701
11831,1860
11831,2831
11831,6165
9096,1279
9096,3664
9096,10163
9096,10787
9096,13005
9096,13072
440,1297
440,9951
440,10326
440,226177
11011,18035
10641,1605
10641,2038
10641,3737
10641,3836
10641,5091
10641,9673
10641,14534
10641,156455
10641,187056
11172,3490
11172,4528
11172,9799
11172,207592
39513,179431
39513,208289
82687,1436
82687,7312
82687,33720
82687,157499
82687,187056
41446,798
41446,3096
41446,4728
41446,8087
41446,10084
41446,10818
41446,11040
41446,11612
41446,13092
8224,445
8224,2727
8224,6381
8224,155790
10537,458
10537,496
10537,572
10537,578
10537,2483
10537,3298
10537,3593
10537,3800
10537,4344
10537,5498
10537,5565
10537,7464
10537,9844
10537,10229
10537,14964
10537,41591
10537,187844
225886,6038
225886,11615
225886,14534
225886,18035
10385,1156
10385,1332
10385,1453
10385,13056
10385,155816
10385,187056
55779,10170
55779,179431
55779,209714
10154,242
10154,1459
10154,1812
10154,6220
10154,10391
10647,166625
10647,170383
10647,187056
11431,1480
11431,5625
11431,6075
11431,10508
8457,378
8457,931
8457,960
8457,966
8457,970
8457,1721
8457,3088
8457,5801
8457,6270
8457,10508
8457,12974
8457,33648
8457,166287
8457,179430
8457,193547
188161,75
188161,154846
188161,155573
188161,215404
8850,242
8850,1815
8850,2336
8850,3363
8850,9715
8850,9717
64685,818
64685,1646
64685,2849
64685,10201
64685,11336
64685,14512
64685,172291
10060,936
10060,2013
10060,3658
10060,4344
10060,4562
10060,14964
11398,478
11398,4289
11398,5514
11398,15053
1833,237
1833,572
1833,740
1833,4344
1833,10181
1833,12532
1833,156091
10391,1156
10391,1646
10391,2870
8970,242
8970,9935
9306,1299
9306,1706
9306,2041
9306,2766
9306,6017
9306,9714
11370,1465
11370,2011
11370,3720
11370,4152
11370,9920
11370,217324
12184,392
12184,1156
12184,2011
12184,4152
1921,1022
1683,1261
1683,2618
1683,3036
1683,3134
1683,4456
1683,6150
203,1944
203,7879
203,10594
203,11436
11858,422
11858,1004
11858,13065
11858,156052
11858,187056
11858,193547
62835,542
62835,6464
62835,15155
13536,9826
10718,1595
10718,2231
10718,10726
11062,417
11062,1568
11062,1601
11062,1919
11062,2231
11062,2946
11062,4654
11062,5340
11062,6149
11062,14964
10802,246
10802,293
10802,3182
1887,159431
1887,187056
6071,160488
10461,9844
80278,3434
80278,14724
80278,209493
12704,3593
12704,9767
12704,10229
12704,10685
12704,187056
10315,3352
10315,4402
10315,9748
2687,160130
194,90
194,128
194,367
194,5600
194,6025
11025,6876
11025,13160
11025,155722
11025,187056
8849,242
8849,1332
8849,1486
8849,4320
8849,9639
78698,4676
78698,9880
78698,179430
78698,179431
30943,1930
30943,5202
30943,9824
9544,4776
9544,6259
9544,8015
9544,13005
9544,13153
9544,15127
9544,178649
24418,3133
24418,3986
24418,12392
24418,223438
14655,179431
10366,3222
10366,40850
19898,4565
19898,9831
19898,10349
19898,10364
4965,803
4965,9951
56715,4379
56715,9714
56715,12026
56715,12554
1272,83
1272,258
1272,1670
1272,1826
1272,2725
1272,4040
1272,4627
72358,9468
266396,782
266396,2708
9978,392
9978,3272
9978,3650
9978,4391
9978,223438
8271,1930
10428,293
10428,2157
10428,2483
10428,2812
10428,4563
10428,6104
10428,9864
10428,11615
10428,12190
10428,13130
10428,14512
10428,41249
10428,160840
5353,393
5353,470
5353,612
5353,736
5353,917
5353,1327
5353,3979
5353,6091
11934,236
11934,242
11934,417
11934,736
11934,1436
11934,1568
11934,4290
11934,4812
11934,5340
11934,6129
11934,8508
11934,10594
14392,782
14392,1402
14392,5301
110415,494
110415,1411
110415,1442
110415,3450
110415,4458
110415,4565
110415,9717
110415,9897
110415,10721
110415,13008
110415,14819
110415,18712
110415,33720
110415,189102
77459,1299
77459,10987
77459,209714
9495,3335
9495,11363
9495,18021
256040,4152
256040,6091
256040,10540
24420,520
24420,572
24420,818
24420,2483
24420,2913
24420,2964
24420,3667
24420,4379
24420,6038
24420,9673
24420,9840
24420,9935
24420,14534
1257,456
1257,953
1257,1156
1257,1605
1257,2301
1257,2784
1257,9457
1257,10707
1257,12670
1257,15479
1257,33479
62214,367
62214,10121
62214,12999
62214,15162
16320,779
16320,1475
16320,4565
16320,9831
16320,10718
16320,10988
16320,13194
16320,14698
16320,14895
16320,162380
8842,5565
8842,6075
9531,83
9531,849
9531,3222
9531,9663
9531,9715
9531,9717
9531,12361
9531,163455
9531,179102
64807,494
64807,6075
64807,9823
64807,172971
11529,242
11529,1459
20943,9799
20943,9840
20943,14534
20943,165301
9099,2952
9099,4595
9099,10988
9488,470
9488,1706
9488,2041
9488,3271
9488,4391
9488,6110
9488,9823
9488,14760
193,10988
193,34079
44865,779
44865,780
44865,5565
10400,378
10400,2792
10400,4487
10400,5565
1957,828
1957,1157
1957,2320
1957,2801
1957,9937
256961,6490
256961,14570
256961,41180
5852,9844
5852,15090
12312,3436
12312,5600
12312,155816
622,242
622,1523
622,2870
622,3096
622,3098
622,33626
11306,242
11306,3262
11306,6731
11306,9937
11306,10326
11306,11612
11306,13005
12508,2570
12508,3836
12508,5540
12508,5625
25793,740
25793,4528
25793,9903
25793,10873
25793,14735
10534,2913
10534,3180
10534,10349
10534,10683
10534,18068
10534,167861
10534,168683
10534,208992
1091,1445
1091,1826
1091,2340
1091,3373
1091,9714
1091,9951
87421,4565
87421,9748
87421,9951
87421,13194
87421,156395
10871,697
10871,10714
10871,13008
13503,3508
13503,4809
13503,6984
13600,1919
13600,4414
13600,4458
13600,4565
68722,447
68722,459
68722,33457
14325,579
14325,3616
14325,5565
14325,6075
299687,818
299687,4565
299687,9951
299687,14909
299687,223438
312221,240
312221,6075
312221,15285
23168,818
23168,1546
23168,1680
23168,2231
23168,2778
23168,3607
23168,8627
23168,9713
23168,11148
23168,12392
76494,818
76494,2393
76494,10721
4944,1936
4944,2340
4944,4585
4944,10937
4944,13092
4944,15160
10488,855
10488,911
10488,2580
10488,3347
10488,5600
10488,6362
10488,10818
10488,11477
10488,12988
10488,187056
96721,6075
96721,159953
96721,185722
334,455
334,802
334,970
334,1252
334,1412
334,1872
334,3737
334,5561
334,5600
334,6059
23742,242
23742,5600
23742,6149
23742,11199
23742,13027
23742,15090
23742,179431
259694,242
259694,818
259694,2864
259694,9457
62837,630
62837,5202
62837,13088
8966,815
8966,3133
8966,3691
8966,4978
8966,14782
8966,179431
8966,187056
8966,212760
8966,223438
8966,231407
8470,494
8470,520
8470,1786
8470,1930
8470,7188
8470,11612
11001,642
11001,1384
11001,4668
11001,9727
11001,15090
138832,534
138832,6149
138832,10726
138832,14964
138832,18035
16911,818
16911,1155
16911,9725
16911,9831
16911,12400
16911,12405
2163,387
2163,974
2163,1336
2163,1930
2163,3306
2163,3875
2163,6876
2163,9743
2163,9758
2163,9826
2163,9937
2163,10738
2163,15483
2163,18034
36670,282
36670,470
36670,3345
36670,6731
36670,10503
36670,155334
36670,156095
23048,293
23048,2864
23048,4379
23048,5455
23048,159558
227735,630
227735,2269
2155,378
2155,642
2155,34094
8409,1522
8409,1679
8409,8015
8409,13056
222936,128
222936,1668
222936,3376
222936,162365
222936,179431
31908,782
31908,4129
31908,11038
10219,736
10219,907
10219,4183
10219,5420
10219,6091
10219,11038
48171,716
48171,11612
782,1252
782,1332
782,1718
782,2547
782,3864
782,4040
782,4565
782,5340
782,6017
782,6062
782,162988
75531,1646
11802,1826
11802,2552
11802,9882
11802,179430
9776,279
9776,577
9776,840
9776,2946
9776,6085
18785,3508
18785,4809
18785,8070
18785,11469
18785,14570
18785,179431
365222,5565
817,83
817,305
817,339
817,402
817,470
817,591
817,797
817,803
817,840
817,911
817,977
817,1432
817,1568
817,1826
817,1926
817,3796
817,4379
817,9457
817,179430
817,179431
268,848
268,849
268,851
268,853
268,855
268,6969
268,9715
268,163455
45054,10093
45054,10183
45054,18396
45054,41589
943,167310
943,167316
943,179430
22881,579
22881,2393
22881,2470
22881,3551
22881,6075
22881,155791
22881,179431
10054,848
10054,970
10054,1155
10054,2143
10054,4289
10054,14544
51540,5514
51540,10201
51540,179431
44264,1872
44264,7464
44264,10085
350,90
350,736
350,917
350,3487
350,3489
152,310
152,505
152,582
152,1430
152,1612
152,155212
152,161176
1598,378
1598,516
1598,570
1598,1415
1598,5600
1598,6149
1598,9748
1598,10909
1598,11333
1598,13073
1598,15162
8065,395
8065,1992
8065,3616
8065,5490
8065,5948
8065,6054
271718,567
271718,2864
11638,577
11638,931
11638,3453
409,487
409,1160
409,1284
409,1453
409,1956
409,1963
409,1964
409,1965
409,1968
409,1969
409,2051
409,2052
409,3800
409,7879
2118,417
2118,703
2118,1366
2118,10326
2118,11314
2118,11925
2118,13092
2118,14536
2118,162262
2118,208611
11459,1701
11459,1797
11459,4769
11459,6270
11459,10364
11459,163455
10806,237
10806,1013
10806,1862
10806,158718
9348,1475
9348,1718
9348,2340
9348,6017
9348,9016
9348,9951
9348,10562
9348,11181
9348,12670
9348,163561
377,3030
377,6152
377,12339
377,13130
377,18029
377,33457
377,170383
377,225209
8843,793
8843,2726
8843,4563
8843,10714
8843,18130
8843,18525
9313,254
9313,1400
9313,2546
39486,643
39486,2284
39486,5565
1273,242
1273,380
1273,736
1273,779
1273,853
1273,1308
1273,1852
1273,6362
1273,9673
1273,9717
1273,9824
13920,5565
13920,6054
13920,6075
50544,3739
50544,9713
50544,11612
50544,179430
50544,179431
325133,567
325133,3616
325133,8508
325133,9663
325133,10058
325133,10226
325133,18035
325133,157632
140823,5565
140823,10336
140823,13028
1883,242
1883,378
1883,441
1883,529
1883,789
1883,796
1883,966
1883,2885
1883,3036
1883,5565
1883,6149
1883,6165
89492,1157
89492,10103
89492,10235
89492,179431
22949,907
22949,12392
22949,14522
22949,161155
22949,179431
12437,378
12437,1449
12437,2831
12437,3098
12437,3133
12437,6091
12437,12564
12437,14643
12437,14906
12437,231407
2959,1605
2959,3582
2959,6038
2959,6192
2959,6281
2959,10093
2959,13027
2959,14765
9957,1480
9957,6075
11648,1156
11648,9457
11648,10103
11648,10508
11648,13043
11648,15160
9366,1568
9366,2148
9366,10391
9366,11578
9366,11719
1576,1568
1576,1852
1576,4565
1576,10410
1576,12377
1576,41645
609,3358
609,3737
609,10235
609,10842
609,11627
5516,2430
5516,179431
13051,782
13051,41645
13051,179430
49530,974
49530,2964
49530,3667
49530,4565
49530,4776
49530,4978
49530,10562
49530,14514
34806,5091
34806,9799
34806,10556
34806,13005
34806,13149
34806,14768
34806,179431
49022,242
49022,567
49022,818
49022,1328
49022,1332
49022,1421
49022,2535
49022,9713
49022,9986
49022,10909
49022,12392
49022,13027
49022,13149
49022,14534
49022,33648
49022,170682
49022,187844
11469,392
11469,577
11469,1456
11469,3098
11469,4379
11469,10466
11469,13068
11469,13084
11469,41406
23479,1480
23479,6075
11667,407
11667,779
11667,1562
11667,7188
11667,15053
11667,41645
423,30
423,836
423,1224
423,1327
423,1465
423,1956
423,1968
423,2428
423,2430
423,2434
423,2652
423,5565
2447,2974
2447,3036
2447,5950
2447,187056
10066,579
10066,9714
10066,9826
10066,9937
10066,13130
10066,155939
2288,494
2288,699
2288,1003
2288,1014
2288,1332
2288,2251
2288,3691
2288,4320
2288,5091
2288,6025
2288,7879
2288,9468
2288,10181
2288,10201
2288,13072
88794,5565
88794,6165
13515,222
13515,1552
13515,3298
13515,7464
13515,8440
13515,9712
13515,10326
13515,11004
13515,15001
13515,15106
13515,46951
13515,156075
11979,2011
11979,2570
11979,2908
11979,3133
11979,3760
11979,4197
11979,6027
11979,231407
169,1297
169,1601
169,1603
169,12670
8090,236
8090,1812
8090,1930
8090,4426
8090,5340
8090,6149
8090,6259
8090,9826
8090,10714
8090,11615
8090,13006
8090,14819
11622,1533
11622,1815
3604,2280
3604,2642
3604,3071
3604,6211
3604,9758
3604,14760
9541,1873
9541,5600
9541,13056
8197,3392
336004,585
336004,642
336004,10051
35019,2341
35019,2486
35019,10103
35019,179430
35019,179431
35019,187056
10410,3720
10410,13142
8836,1603
8836,1812
8836,9951
8836,18525
8836,179431
14442,603
14442,818
14442,2343
14442,3071
14442,3205
14442,170362
14442,189099
321741,579
321741,5565
59965,591
59965,822
59965,1701
59965,1721
59965,1930
59965,4613
59965,8508
59965,10562
59965,11612
59965,13008
59965,13130
14175,10336
14175,18165
14175,209714
11004,596
11004,642
11004,818
11004,1992
11004,3616
11004,6149
11004,8508
11004,9468
11004,10776
11004,13028
11004,13160
11004,14964
11004,15162
11918,2095
11918,6270
11918,9715
11918,179431
98357,1919
